ID,Headline,Description,Publication Date,Source,Semi-Strong,Strong,Weak
8925,super mario,"is andre lee, who lived through a dark age in asian finance, about to help usher in its renaissance?",24/02/2000,Economist,1,0,0
8926,hammered,"the creation of a huge low-tax, high-tech manufacturing zone in the amazon has done more harm than good",24/02/2000,Economist,0,0,0
8927,new life in the old club,japan’s venture boom is real enough. but will it last?,24/02/2000,Economist,1,0,0
8928,star struck,"reuters’ new strategy points the company in the right direction, but does not solve its problems",10/02/2000,Economist,1,0,0
8929,setting up shop,"even before the world’s biggest merger has been completed, the company that it will create faces some daunting challenges",10/02/2000,Economist,0,0,0
8930,denial of e-commerce,successful manufacturers these days need not go anywhere near a factory,10/02/2000,Economist,0,0,1
8931,what next?,douglas daft is australian. that makes him the ideal man to revivethe world’s most american brand,10/02/2000,Economist,0,0,0
8932,"have factory, will travel",shoppers are dissatisfied with online retailers. so are investors,10/02/2000,Economist,0,1,1
8933,pal’s friend,air-traffic control is failing to keep pace with the boom in air travel. passengers are paying in delays and cancellations,03/02/2000,Economist,0,0,0
8934,"a jam at 32,000 feet",tito mboweni has brought a new transparency to south africa’s central bank. but how independent is he?,03/02/2000,Economist,0,0,1
8935,tearaway tesco,"for years, luis tellez was an advocate of mexico’s free-market reforms. by helping to manipulate the world’s oil market he has compromised more than his principles",03/02/2000,Economist,0,0,1
8936,running the rand,india promises to become a world centre for testing new medicines,03/02/2000,Economist,0,1,0
8937,indian privatisation takes wings,warner music and emi have merged to create the world’s biggest record company. they haven’t solved their problems,27/01/2000,Economist,0,0,0
8938,twinned cities,"there is both more and less than meets the eye to the decision of bill gates to pass the chief executive’s mantle to his best friend, steve ballmer",27/01/2000,Economist,0,0,0
8939,the rise of the sink,"america’s biggest exporter is over its recent troubles—and is making a pitch at selling services, too",20/01/2000,Economist,0,0,0
8940,togetherness,"will klaus esser keep his fight with vodafone fair? whether he does or not, germany will get a valuable lesson in shareholder capitalism",20/01/2000,Economist,0,1,0
8941,a new kind of boeing,the drug industry’s flurry of mergers is based on a big gamble,20/01/2000,Economist,1,0,0
8942,cost free,american venture capitalists are helping to fuel a boom in new european internet and high-technology businesses,20/01/2000,Economist,0,0,1
8943,endgame,"amar bose’s speakers are so well engineered that he says they sell themselves. clever marketing always helps, too",13/01/2000,Economist,0,0,1
8944,new wiring,"sometimes big is bad news, as the story of the movie-theatre business suggests",13/01/2000,Economist,0,1,0
8945,virtual advertising,"one of the world’s largest internet companies has suddenly emerged in, of all places, hong kong",13/01/2000,Economist,1,0,0
8946,stealth chip,all you need to know about the car industry as you head for this year’s detroit motor show,13/01/2000,Economist,0,0,1
8947,vox populi,"in his first year at electronic data systems, dick brown has begun to restore the firm’s fortunes. that was the easy bit",13/01/2000,Economist,0,1,0
8948,apocalypse now,vietnam was meant to be the next asian phenomenon. but this tiger never roared,13/01/2000,Economist,1,1,0
8949,germany unlocked,"whether roberto colaninno plans to sell telecom italia or manage it, the company badly needs to be restructured",06/01/2000,Economist,0,0,0
8950,"yes, general","the chief executive of monsanto, robert shapiro, wanted a world made better by biotechnology. why couldn’t he persuade others of his dream?",23/12/1999,Economist,0,0,1
8951,brands hatch,a new sort of firm is trying to steal some of the internet action,23/12/1999,Economist,0,0,0
8952,the bartered bride,richard branson won a handsome price for virgin atlantic. he needed it,23/12/1999,Economist,0,1,1
8953,"soot, steam, supply and a hole in pennsylvania","the modern economy was built on coal, and then oil. but they didn’t spring out of the ground; they sprang out of demand",23/12/1999,Economist,1,0,0
8954,sauce for the goose?,european companies have started to look after their shareholders. shame about their bondholders,23/12/1999,Economist,1,0,0
8955,the root of all evil?,"henry ford, a michigan entrepreneur, thinks any american on a good salary should be able to afford a motor car. yes, really—and he thinks he knows how to make it possible",23/12/1999,Economist,0,0,1
8956,putting america on wheels,"in the scramble for market share during the christmas season, many online retailers will be exposed as poorly constructed businesses. few will survive",23/12/1999,Economist,1,0,0
8957,feed the world,"dekel golan, the chairman and chief executive of african plantations corporations, has big plans for the huge farms that southern africa’s governments are selling",16/12/1999,Economist,0,0,1
8958,frankfurt’s impatient maestro,"werner seifert’s radical thinking helped him put frankfurt on europe’s financial map, but co-operating to create a european exchange demands other skills",09/12/1999,Economist,1,0,0
8959,ma bell restored,michael armstrong looks like achieving a turnaround at at&t as impressive as the revival lou gerstner brought about at ibm,09/12/1999,Economist,1,1,0
8960,"new doug, old tricks",coca-cola needs more than a change of chief executive to solve its problems. it needs to lose its fear of risk,09/12/1999,Economist,1,0,0
8961,"once more, with elan",the internet looks tailor-made for selling prescription drugs. so why are web pharmacies doing so badly?,09/12/1999,Economist,0,0,0
8962,a dose of reality,"mark mobius personifies the global, footloose force called “international capital”. should poor countries see him as nemesis or saviour?",09/12/1999,Economist,0,0,0
8963,seasonal adjustment,could “open-source” projects one day be to information what the assembly line has been to manufacturing?,09/12/1999,Economist,1,0,0
8964,rules of war,big american companies fear that innovation is the secret of success—and that they cannot innovate,02/12/1999,Economist,0,0,0
8965,stack of trouble,"germany’s politicians, unions and even some of its industrialists have denounced the hostility of vodafone airtouch’s bid for mannesmann as ungerman and unfair. it is neither",02/12/1999,Economist,0,0,0
8966,fear of the unknown,vodafone’s chris gent is no european bernie ebbers. but his reshaping of telecoms is just as ambitious,02/12/1999,Economist,1,0,0
8967,neighbours from hell,"should firms in developing countries provide health care, even if they have nothing to do with medicine? yes, because it’s good for business",02/12/1999,Economist,1,0,0
8968,the amazing portable sarariman,japan’s big firms are at last getting rid of older workers. the hard part will be to attract the young,18/11/1999,Economist,1,1,0
8969,the desert booms,"jim copeland, the new chief executive of deloitte touche tohmatsu, manages 85,000 staff in 132 countries. and he isn’t done yet",18/11/1999,Economist,1,0,0
8970,the worm turns,in 1996 south africa embarked on a radical deregulation of farming. the gamble has paid off,18/11/1999,Economist,0,0,1
8971,strength in numbers,the vigorous liberalisation of germany’s power-supply market has sent prices tumbling and led to a series of mergers. but there is no guarantee that competition will thrive,18/11/1999,Economist,0,1,1
8972,the great black hope,sam jonah used his african roots and connections to make a success of ashanti—only to find that they helped to cause his ruin,11/11/1999,Economist,1,0,1
8973,avoiding peanuts,"starting a small business is difficult, especially in a remote region. as liam mckenna found, turning it into a middle-sized company is harder",11/11/1999,Economist,1,0,0
8974,the pygmy problem,"durk jager, procter & gamble’s new chief executive, wants to turn it into an innovative company. easier said than done",04/11/1999,Economist,0,0,0
8975,thank you and goodbye,bad bosses in big companies in america are more at risk these days than they ever were before,28/10/1999,Economist,0,0,1
8976,france through american eyes,"jim clark is very rich because he learned what he is bad at, as well as what he is good at: he can start companies, but he can’t run them",28/10/1999,Economist,0,0,1
8977,seeing green,"the truth underlying recent stories of factory closures, sackings and mergers is that corporate japan is changing. our first story looks at nissan’s restructuring plan; a second ponders a possible break-up of japan’s keiretsu",28/10/1999,Economist,1,0,1
8978,investment rules,the improving fortunes of brazilian railways mirror the improving health of its economy. but both remain vulnerable,28/10/1999,Economist,0,0,1
8979,a mobile merry-go-round,the mobile-telephone business is being transformed by a fresh round of mergers. the music is still playing,21/10/1999,Economist,1,0,0
8980,best foot forward at reebok,teten masduki has been fighting indonesian corruption. but how do youeradicate a pest that is all around you?,21/10/1999,Economist,0,1,1
8981,deep blocking,"as two of its local rivals, air france and lufthansa, soar, british airways is plunging. can the world’s favourite airline recover?",14/10/1999,Economist,0,1,1
8982,the termite hunter,for 30 years nucor has been defying the steel industry’s way of doing things. is it about to give up?,14/10/1999,Economist,1,0,0
8983,off-target,the formation of a franco-german aerospace giant could leave british aerospace high and dry,14/10/1999,Economist,0,0,0
8984,pirate’s paradise,italy’s government is still bent on keeping too much influence over its privatised industries,14/10/1999,Economist,1,0,0
8985,netymology,jill barad has been sucked into a vicious circle of publicity and exaggerated expectations that too often surrounds female chief executives,07/10/1999,Economist,0,0,1
8986,rotten at the bottom,"mci worldcom is in talks to buy sprint. if it doesn’t, somebody else will",07/10/1999,Economist,1,1,0
8987,princess on a steeple,can the world’s biggest chemicals firm embrace greenery and thrive at the same time?,07/10/1999,Economist,1,0,0
8988,mcdonald’s of the airwaves,"as a newspaper publisher in russia, derk sauer relishes his independence. yet it is as much a weakness as a strength",07/10/1999,Economist,1,0,1
8989,rupert goes to bollywood,"for most of this decade, multinationals have celebrated china as the market of the future. now business investment is plunging. what happened?",30/09/1999,Economist,1,0,0
8990,stretch-pockets,"few mergers have been watched more closely than that of daimler and chrysler. it is now looking like a no-premium takeover, with trouble ahead",30/09/1999,Economist,0,0,0
8991,joining the jet-set,europe’s internet shares are suddenly struggling. is its high-tech boomlet destined to fail?,23/09/1999,Economist,0,0,1
8992,lighttouch,jean-marie messier has been impressive in restructuring a sprawling french company. now he must run it,23/09/1999,Economist,0,1,0
8993,mumbo jumbo,is microsoft a computing dinosaur struggling to adjust to the internet or an unstoppable juggernaut? more of the second—but the road is getting rougher,23/09/1999,Economist,1,0,0
8994,infatuation’s end,"there’s war in the skies, as state-owned weather forecasters battle commercial companies for an increasingly valuable market",23/09/1999,Economist,0,0,1
8995,van @ttack,pavel borodin’s property company is the biggest and most successful example of russia’s mutant capitalism,16/09/1999,Economist,1,1,0
8996,hawks or houses?,in the past five years video-on-demand has gone from being the promised “killer application” of digital media to a white elephant. now it is back,16/09/1999,Economist,1,0,0
8997,palms together,disney’s acquisition of america’s abc broadcasting network in 1995 has been a disaster. so why does viacom want cbs?,16/09/1999,Economist,0,0,1
8998,the latest shock,"linking food with pharmaceuticals once seemed a brilliant idea. but the science and the selling are hard. in a first article, we discuss how low farm prices and consumer unease may force apart the agricultural and drug-making divisions of recently formed “life-sciences” firms. in a second, we examine the pitfalls of selling medicinal foods",16/09/1999,Economist,1,0,0
8999,the hinrichs manoeuvre,"merle hinrichs turned a trade publisher into an asian e-commerce giant. but as he enters a global stage, the limits of his approach may become apparent",09/09/1999,Economist,1,0,0
9000,bug? what bug?,"henri de castries is heir-apparent to one of the world’s best-known insurers. but can he, or anyone, help disappointing after a predecessor such as claude bébéar?",02/09/1999,Economist,0,0,1
9001,french fusion,"few businesses are more “local” or more regulated than gambling. for better or worse, the internet is undermining that control",02/09/1999,Economist,0,0,0
9002,you’ve beanie had,"firms in china make things you buy every day, but you probably can’t name a single one. that may soon change",02/09/1999,Economist,0,1,0
9003,downcast,free trade means that a great product from a small country can succeed in global competition. that is how new zealand’s mike moore came to be the new head of the world trade organisation,02/09/1999,Economist,0,0,1
9004,the difficulty of being a dauphin,newly formed giants are taking over commodity industries. what does this mean for them and their customers?,02/09/1999,Economist,0,0,1
9005,telekomplicated,the combined effect of china and free-market capitalism has left mongolia’s cashmere industry in disarray,19/08/1999,Economist,0,1,0
9006,one line or two?,steven hirsch is recreating hollywood’s old studio system in the pornography business,19/08/1999,Economist,1,0,0
9007,the death of daewoo,"microsoft, angry and a little frightened, is looking for ways to hurt aol",19/08/1999,Economist,1,0,0
9008,managing for growth,"having spent years trying to cut costs, big firms are increasingly concentrating on growth instead. some are even growing",29/07/1999,Economist,1,0,0
9009,a home-grown revolutionary,"having argued for years that the new york stock exchange didn’t much need to change, richard grasso has got religion. about time",29/07/1999,Economist,1,0,0
9010,a last blast,"the fragmented british cable industry has at last been pulled together. its new owner, ntl, now poses a challenge to british telecom and bskyb alike",29/07/1999,Economist,0,0,0
9011,caught knapping,"running a new asian mobile-phone company is hard enough. as joseph o’konek has discovered, it is even harder if you are western",29/07/1999,Economist,0,0,0
9012,dixons’ comet,a device that has been a technological curiosity for a century and a half has suddenly become the centre of attention,29/07/1999,Economist,0,0,0
9013,commanding depths,"russia’s companies have rarely been run for the benefit of their shareholders. slowly, this is changing",22/07/1999,Economist,0,0,0
9014,"hot shares, bothered investors",yoshihiko miyauchi is in the vanguard of corporate reform in japan.but is he moving fast enough?,22/07/1999,Economist,1,0,0
9015,"coke is hit, again",is iridium about to fall to earth?,22/07/1999,Economist,1,0,1
9016,plug and play,airlines are coalescing into three or four alliances. but the industry is still unstable and confused,22/07/1999,Economist,1,0,0
9017,asia’s boardroom brass,armies are in business all over east asia. but they are being asked to beat a slow retreat,08/07/1999,Economist,0,0,1
9018,japan’s pretty boys,shiseido wants to become the world’s leading cosmetics company. it needs to brush up its image at home first,08/07/1999,Economist,0,1,0
9019,ask the boiler,totalfina’s bid for elf aquitaine is likely to create a new national champion. but it also reveals how industrial policy in france is on the wane,08/07/1999,Economist,0,0,0
9020,marrying an alien,the reputation that rupert murdoch has made for himself as he has built his media empire is now a liability to his company,01/07/1999,Economist,0,0,1
9021,rupert’s misses,"the privatisation of british rail has proved a disastrous failure. without big changes, things are going to get worse",01/07/1999,Economist,0,0,0
9022,fault on the line,for the past 15 years the personal-computer industry has walked tall. but now it is hobbling,01/07/1999,Economist,0,0,1
9023,getting a head,"as a political force, business in america seems curiously mute and fragmented. will silicon valley make a difference?",01/07/1999,Economist,0,0,0
9024,born again,biotechnology has been built on youthful hope. alejandro zaffaroni proves that experience sometimes triumphs,01/07/1999,Economist,1,0,0
9025,japan’s growth companies,the disasters of corporate japan are well known; less so its recent successes,24/06/1999,Economist,0,0,1
9026,bold ben,"you can take the boy out of at&t, but can you take at&t out of the boy? joe nacchio’s bid for us west runs the risk of making qwest just like the rest",24/06/1999,Economist,1,0,0
9027,go forth and don’t multiply,retailers are trying to go global. they will struggle to succeed,17/06/1999,Economist,0,0,1
9028,airbusiness as usual,cement is an unlikely example of a global knowledge-based industry. it has led the way in asian restructuring,17/06/1999,Economist,0,0,1
9029,it’s a dog’s life,trade unions have struggled in silicon valley. yet that is where amy dean is planning to rebuild america’s labour movement,17/06/1999,Economist,1,0,0
9030,bad for you,companies know that their competitive advantage lies increasingly in knowledge and ideas. but what are the ideas worth?,17/06/1999,Economist,0,0,1
9031,qwandary,"two generations of managers have taken inflation for granted. now that prices are falling in many industries, how should they respond?",17/06/1999,Economist,0,0,1
9032,going with the flow,asians who own hotels are having a dreadful time. but the foreigners who run them are doing rather nicely,10/06/1999,Economist,0,1,0
9033,procter’s gamble,everybody wants to get into mobile telephony and broadband cable. so why is cable & wireless’s graham wallace getting out of these businesses?,10/06/1999,Economist,0,0,0
9034,like topsy,the defence industry is one of the last bastions of corporate nationalism. but now there are signs that american and european defence companies are trying to come together,10/06/1999,Economist,0,1,0
9035,old-world charm,things have gone sour for florida’s sugar barons; and the two companies that dominate the industry there are dealing with their new problems very differently,10/06/1999,Economist,1,1,0
9036,shocked,"as oil, gas and electricity companies buy one another up, they are changing the nature of the energy business",27/05/1999,Economist,1,0,0
9037,symbian’s friends,"roberto colaninno, chief executive of olivetti, has what it takes to turn telecom italia around. that should worry the politicians who want to make it a national champion",27/05/1999,Economist,0,1,0
9038,pain and pleasure in germany,europe’s politicians are getting in the way of industrial restructuring,27/05/1999,Economist,1,0,0
9039,"energy, the new convergence","in japan, even such hidebound companies as matsushita are changing the way they pay their employees, and what they expect in return",27/05/1999,Economist,1,0,0
9040,break down,the high road to profitability in the car industry passes through the dealer’s yard. hence the revolution in distribution and marketing,20/05/1999,Economist,1,0,0
9041,old media’s internet boom,"this week’s takeover of case is evidence of the determination of paolo fresco, fiat’s newish chairman, to apply lessons learned at general electric. but what can he do with the car division?",20/05/1999,Economist,1,0,0
9042,fiat al fresco,"beyond the hype of takeovers and technology, the future of america’s multimedia business may rest with one lawyer in washington. what will he do?",20/05/1999,Economist,1,0,0
9043,the default language,takeovers are certainly changing the corporate landscape. but alliances may be altering it even more,13/05/1999,Economist,1,1,0
9044,little big men,"even as the television and personal-computer industries have been battling for the heart of tomorrow’s digital home, another industry—videogames—has sneaked up on them",13/05/1999,Economist,1,0,0
9045,taking the ads out of television,"universal’s announcement on may 4th that it would start selling music online marks the beginning of the record companies’ rush to the internet. but to make money, they need to win the standards war",06/05/1999,Economist,1,0,0
9046,when i grow up,"jack smith, chairman of general motors, is a bureaucratic type. that may be why he is beginning to get things right at gm",06/05/1999,Economist,0,1,0
9047,old russian customs,"cor boonstra, the president of philips, has sold or closed huge swathes of the company. but that isn’t enough",06/05/1999,Economist,1,1,0
9048,the carve-up,"cable companies seem to be winning it, and the regulators are worried—and especially by at&t",06/05/1999,Economist,0,1,0
9049,the big five hit the web,"peter nicholl, a new zealander who runs the central bank of bosnia, hopes monetary stability will encourage the political sort",06/05/1999,Economist,1,0,0
9050,question time in japan,"the chairman of compaq, ben rosen, has demonstrated that he is ruthless. is he also overhasty?",29/04/1999,Economist,0,0,1
9051,testing gm’s shock absorbers,europe’s former telephone monopolies are struggling to adapt to competition. merging with each other won’t make the task any easier,29/04/1999,Economist,1,0,1
9052,compaq spoils the party,business over the internet is taking off in asia. but it is quite different from e-commerce in the west,15/04/1999,Economist,0,0,1
9053,asia online,the japanese toy industry is in the doldrums—a perfect opening for foreigners,15/04/1999,Economist,1,0,0
9054,"more pain, please",south africa has embraced black economic empowerment. it is not working,15/04/1999,Economist,0,0,1
9055,how green is browne?,south africa has embraced black economic empowerment. it is not working,15/04/1999,Economist,0,0,1
9056,paper lions,large record companies are full of gloom at the state of the classical-music business; but a couple of smaller rivals are making it work for them,15/04/1999,Economist,1,1,0
9057,europe’s ailing drug makers,"like many of europe’s small and medium-sized firms, pharmaceutical companies are coming under increasing strain. that is no bad thing",08/04/1999,Economist,0,1,0
9058,gloom merchants,"japanese consumers may not be buying more, but they are buying differently",08/04/1999,Economist,1,0,1
9059,feeling sorry for themselves,"america’s sharpening racial divide may be good for robert johnson, head of black entertainment television",08/04/1999,Economist,0,0,1
9060,black power,"mergers have come to japan, and are changing the way business works. but will the current boomlet turn into a boom?",08/04/1999,Economist,1,0,0
9061,re-born.com,steve ballmer would lay down his life for microsoft—but what the software firm needs now is somebody to save it from itself,01/04/1999,Economist,1,0,0
9062,last men standing,two years ago every asian city with an airport and a dock saw itself as a regional business hub. now only singapore and hong kong are left,01/04/1999,Economist,0,1,0
9063,still kicking?,airbus may be about to challenge the jumbo jet’s 30-year-old monopoly. how can boeing respond?,25/03/1999,Economist,0,0,0
9064,for their next trick,large biotech firms are in fashion. small ones are more unpopular than ever,25/03/1999,Economist,0,0,0
9065,sexy cable,"south korea’s conglomerates, or chaebol, are used to being bossed around by political leaders—but not by such private citizens as jang hasung",25/03/1999,Economist,0,1,0
9066,city of the dead,russia’s flashiest example of municipal capitalism is fraying,18/03/1999,Economist,1,1,0
9067,rupert laid bare,"newscorp investments is rupert murdoch’s main british holding company. although the group’s profits over the past 11 years add up to £1.4 billion ($2.1 billion), it has paid no net british corporation tax",18/03/1999,Economist,0,1,0
9068,data mining,the world’s two largest software firms are coming to blows over databases. which will win depends on the future of internet computing,18/03/1999,Economist,1,0,0
9069,in the mill,"emi’s board is partly responsible for the mess the company is in. now its non-executive directors have appointed one of their number, eric nicoli, to sort it out",18/03/1999,Economist,1,0,0
9070,how profits wriggle through the net,"the world’s largest interactive television network is struggling, and not even bill gates can save it",18/03/1999,Economist,0,0,0
9071,the caspian’s black holes,it’s hard being a supplier these days. ask the firms that make airline food,11/03/1999,Economist,1,0,0
9072,lawyers at the gate,the world’s biggest software company has had a bad trial,11/03/1999,Economist,1,0,0
9073,a pressurised environment,"peter georgescu wants to give clients what they want. a nice idea, except that he runs an advertising agency",11/03/1999,Economist,0,0,1
9074,tractebel the intractable,few local managers have done more than philippe bodson to defy a foreign shareholder. this week he seemed to have won his argument but lost his job,25/02/1999,Economist,0,0,1
9075,sweatshop wars,multinationals have greatly improved the working conditions in their asian factories. but they are still vulnerable to public-relations disasters,25/02/1999,Economist,1,0,1
9076,who’s rupert eyeing now?,"it may come as a shock, but even boeing’s bosses admit that the firm is vulnerable to predators",25/02/1999,Economist,0,0,1
9077,fearful boeing,"even if olivetti’s astonishing bid for telecom italia fails, it will still change corporate italy",25/02/1999,Economist,1,0,0
9078,gulp,"on february 18th kees storm, the chairman of aegon, bought transamerica. has the man who always eschewed fashion finally become its victim?",25/02/1999,Economist,0,0,1
9079,hard labour,europe is giving electricity customers the right to choose their supplier. the upheaval could turn it into the world’s most competitive market for power,25/02/1999,Economist,1,1,0
9080,hackers rule,software that has been developed by thousands of volunteers and is given away is often better than the stuff for sale,18/02/1999,Economist,1,0,1
9081,unhappy german peace,managed care exists to keep costs down. how unfortunate that premiums this year will rise by five times the rate of inflation,18/02/1999,Economist,0,1,1
9082,on the critical list,old media companies are rushing to put money into the internet. that may not always make sense,11/02/1999,Economist,1,0,1
9083,pill-pushing,"tsutomu shida, a venture capitalist, has discovered that japanese entrepreneurs are not born. so he has decided to make them instead",11/02/1999,Economist,0,0,0
9084,do they have anything in common?,it is not enough that japanese companies are being forced to change. they must actually want to change too,11/02/1999,Economist,0,0,1
9085,irrepressibly irrelevant,"after a miserable few years, at&t has finally hit its stride. but its future is still rather uncertain",04/02/1999,Economist,1,0,0
9086,cash from trash,"faced with the biggest recession for 20 years, all south korea’s top industrialists are retreating. all, that is, except hyundai’s chung ju yung",04/02/1999,Economist,0,1,0
9087,for turning,"managers are miserable, and this does their companies no good. if paying them more does not solve the problem, what can be done?",04/02/1999,Economist,0,0,1
9088,worrying statistix,"bernd pischetsrieder, boss of bmw, thinks he can defy conventional wisdom in the car industry and go it alone. don’t bet on it",04/02/1999,Economist,0,0,0
9089,fighting the video monsters,"at the height of asia’s financial crisis we reported on bakrie & brothers, a conglomerate whose plight was typical of corporate indonesia. after a miserable year, it may now lead indonesia’s recovery",28/01/1999,Economist,0,0,0
9090,a survival guide,"big european deals may catch the headlines, but small ones are doing more to reshape the continent’s business",28/01/1999,Economist,0,0,1
9091,"small, but perfect for reforming",the merger of british aerospace with gec-marconi is a triumph of shareholder value over politics. is it a catalyst for bigger deals?,21/01/1999,Economist,1,1,0
9092,iain carson,"charlene barshefsky, america’s trade supremo, is a brilliant lawyer. it may be a fatal weakness",21/01/1999,Economist,0,1,1
9093,"reading, writing and enrichment",private money is pouring into american education—and transforming it,14/01/1999,Economist,0,0,0
9094,falling to earth,"india lost out to east asia in exporting manufactured goods, but it is now experiencing a boom in selling services to the west",14/01/1999,Economist,0,1,0
9095,spice up your services,cramming luxury-goods brands into the same corporate shopping-bag does not make sense,14/01/1999,Economist,1,0,1
9096,don’t mix your designers,ellen knapp is one of a new breed of global managers who live on aeroplanes. is this really necessary?,14/01/1999,Economist,0,0,1
9097,ayling’s failings,few firms would consider supplying their own electricity and water. so why do they struggle with computer equipment and software?,14/01/1999,Economist,1,0,1
9098,it ain’t over till the fat lady dies,"direct marketing, focused on individual customers, has become a potent way to sell. should consumers worry?",07/01/1999,Economist,1,0,0
9099,wireless war,the british textile industry’s close relationship with marks and spencer was once its salvation. now it is proving to be its undoing,07/01/1999,Economist,1,0,0
9100,forced to be free,northern italy is studded with thriving clusters of manufacturing businesses. why are they so vigorous?,07/01/1999,Economist,1,0,1
9101,the long commute,"the diamond cartel has come under attack once again. this time, de beers has a novel defence",17/12/1998,Economist,1,0,0
9102,an end to empire,"juan villalonga, chairman of spain’s telefonica, is one of the few people still prepared to bet his company on emerging markets. is it a good bet?",17/12/1998,Economist,0,0,0
9103,de beers is it,south africa’s largest firms are rushing to list their shares overseas. should ordinary south africans cheer or jeer?,17/12/1998,Economist,0,0,1
9104,shell game,why the world’s biggest alcoholic-drink merger has failed to fizz,17/12/1998,Economist,1,0,0
9105,bid blockers,"as yet another mega-merger takes shape, two articles look at the logic of such deals. first, the proposed marriage between zeneca and astra; and, in the second article the progress of diageo, which is the world’s largest alcoholic-drinks business, created by a merger a year ago",17/12/1998,Economist,1,0,0
9106,the changing face of german unions,"emboldened by a new left-wing government, germany’s trade unions seem to be flexing their muscles. in reality, they are getting ever more flexible",03/12/1998,Economist,0,0,1
9107,the monkey and the gorilla,low oil prices are the immediate cause of the oil industry’s merger mania; but its problems run far deeper,03/12/1998,Economist,1,0,0
9108,"best-quality education, going cheap",albert frère may be arranging what too few tycoons want even to think about: a happy retirement,03/12/1998,Economist,1,0,0
9109,the decade’s worst stocks,"china’s state shipping company is trying to compete with free-market rivals. given the obvious constraints, it is doing pretty well",03/12/1998,Economist,0,1,0
9110,internet riders,"aol, netscape and sun are getting together to create the world’s most powerful internet company. it is a good idea, but it may be tough to implement",26/11/1998,Economist,1,0,0
9111,oil be number one again,michael eisner has pioneered the notion of the businessman-as-celebrity. but when the economy turns down celebrity may become a curse,26/11/1998,Economist,1,0,0
9112,business as the new rock and roll,"america’s politicians are going into battle for boeing, while europe’s are doing their best to make trouble for airbus",26/11/1998,Economist,0,1,0
9113,"hubris at airbus, boeing rebuilds","sir richard greenbury, the chairman and chief executive of marks and spencer, has discovered how much corporate governance matters when things go wrong",26/11/1998,Economist,0,0,0
9114,virtual fun,"at last, germany’s biggest companies have begun to restructure. but not all of them will do so wisely",19/11/1998,Economist,0,0,0
9115,poor marks,the new owner of universal studios is determined to make hollywood work according to sound business principles. with lamentable results,19/11/1998,Economist,1,0,0
9116,the chaebol that ate korea,"the excesses of south korea’s conglomerates helped to bring its economy near collapse. a year later, attempts at reform are faltering",12/11/1998,Economist,1,0,1
9117,temporary improvements,cesare romiti has spent his life working for other people. now fiat’s former chairman wants a business of his own. is this a wise ambition for a 75-year-old?,12/11/1998,Economist,0,0,1
9118,aluminium can—but will it?,"thomas middelhoff, bertelsmann’s new boss, wants to unify its fiercely independent principalities. he will find it a struggle",12/11/1998,Economist,1,0,0
9119,gang sackings,china is saddling multinationals with the bill for reforming its corrupt health-care system,12/11/1998,Economist,1,0,0
9120,ivan of all trades,anatoly klimin runs a successful business in russia. he lends a new dimension to the term “self-made man”,05/11/1998,Economist,1,0,0
9121,puffs of white gauloise smoke,big record companies fear that digital technology is turning music distribution upside down. that is the least of their problems,05/11/1998,Economist,0,0,1
9122,eastern promise,the once-booming telecoms markets in asia are changing—for the better,05/11/1998,Economist,0,0,0
9123,all at siemens,"a dash of aristocracy can improve a luxury brand, but it still takes sound management to make a business of it. anne-claire taittinger must prove she can offer both",05/11/1998,Economist,0,0,0
9124,broadband bottleneck,can a small canadian company overthrow the internal-combustion engine?,05/11/1998,Economist,1,0,0
9125,back to the trenches,can machines talk? from next month they will,29/10/1998,Economist,0,1,0
9126,word perfected,russia’s attempts to create a proper business culture are now in ruins,22/10/1998,Economist,0,0,1
9127,dodgy business,one japanese retailer is tackling its enormous problems head-on,22/10/1998,Economist,1,0,0
9128,as winter draws in,peter kann is close to getting the sack for the way he has run dow jones. the internet may vindicate him,22/10/1998,Economist,1,1,0
9129,look out,europe would like to think that global economic storms will pass it by. yet germany’s mittelstand firms are experiencing the first signs of trouble,22/10/1998,Economist,0,0,0
9130,eurekia,america’s most basic manufacturing industries have survived globalisation unscathed. so far,22/10/1998,Economist,0,0,1
9131,it ain’t necessarily so,"with her new film, “beloved”, oprah winfrey is appealing to the serious side of america. is this a bid for respectability or good business—or both?",15/10/1998,Economist,0,0,1
9132,dumbing up,the capital city of american gambling is about to launch a record number of new hotels and casinos. its timing is terrible,15/10/1998,Economist,0,0,0
9133,casino capitalism,"despite being the victim of cronyism in zimbabwe, strive masiyiwa has prospered. he would have failed without help from an unexpected quarter",15/10/1998,Economist,0,0,1
9134,judgment day,"in the next few days microsoft will come before the district court in washington, dc. it could be the most important antitrust trial in a generation",08/10/1998,Economist,0,0,0
9135,power crazy,"america’s biggest industrial company has announced its biggest reorganisation in a decade. even so, general motors has still to grapple with its products and its culture",08/10/1998,Economist,0,0,0
9136,what the world is stealing,"who will dominate telecoms infrastructure, reinvented telephone-equipment firms such as lucent and nortel, or a data-networking giant like cisco?",08/10/1998,Economist,1,0,0
9137,hitachi’s snail-like progress,"according to its boss, “hitachi is a microcosm of japanese society.” bad news, then, that the firm is about to report its first loss in five decades",01/10/1998,Economist,0,0,0
9138,red hat trick,abby cohen is wall street’s most prominent bull. does her firm’s decision to pull its flotation condemn her or pay her a sneaking compliment?,01/10/1998,Economist,0,0,1
